,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceding,Following,Space_Headway,isChangingLane,NE,N,NW,W,SW,S,SE,E,isApproacingOnramp
50244,50244,36,892,1113433224100,30.889,1338.43,24.8,8.5,3,25.43,-3.09,3,0,51,0.0,0,203,-1,219,279,-1,-1,186,253,0
50382,50382,36,893,1113433224200,30.88300000000001,1340.9189999999999,24.8,8.5,3,25.41,2.84,3,0,51,0.0,0,249,-1,255,-1,-1,-1,217,230,0
50507,50507,36,894,1113433224300,30.877,1343.451,24.8,8.5,3,25.79,5.98,3,0,51,0.0,0,144,-1,142,159,165,-1,126,141,0
50640,50640,36,895,1113433224400,30.871,1346.0639999999999,24.8,8.5,3,26.31,4.91,3,0,51,0.0,0,43,-1,61,72,140,-1,-1,53,0
50766,50766,36,896,1113433224500,30.864,1348.7420000000004,24.8,8.5,3,26.65,1.77,3,0,51,0.0,1,161,-1,185,189,183,-1,162,168,1
50795,50795,36,897,1113433224600,30.857,1351.44,24.8,8.5,3,26.64,-1.8,3,0,51,0.0,0,166,182,191,224,230,232,216,205,0
50940,50940,36,898,1113433224700,30.874000000000002,1354.1129999999996,24.8,8.5,3,26.33,-4.57,3,0,51,0.0,0,213,201,253,211,-1,-1,186,234,1
51116,51116,36,899,1113433224800,30.829,1356.713,24.8,8.5,3,26.03,-2.84,3,0,51,0.0,0,97,-1,112,121,122,107,100,86,0
51231,51231,36,900,1113433224900,30.712,1359.26,24.8,8.5,3,26.13,3.95,3,0,51,0.0,1,164,-1,168,183,-1,-1,-1,-1,1
51394,51394,36,901,1113433225000,30.54300000000001,1361.844,24.8,8.5,3,26.83,10.98,3,0,51,0.0,0,64,-1,70,59,51,-1,36,55,0
51456,51456,36,902,1113433225100,30.368000000000002,1364.5839999999996,24.8,8.5,3,27.95,11.2,3,0,51,0.0,0,-1,-1,15,43,45,-1,46,27,0
51562,51562,36,903,1113433225200,30.24,1367.451,24.8,8.5,3,28.97,8.46,3,0,51,0.0,0,144,-1,142,165,150,-1,126,141,0
51789,51789,36,904,1113433225300,30.16800000000001,1370.425,24.8,8.5,3,29.57,3.26,3,0,51,0.0,0,188,-1,192,3342,253,-1,210,175,0
51807,51807,36,905,1113433225400,30.07800000000001,1373.421,24.8,8.5,3,29.78,0.16,3,0,51,0.0,0,194,244,249,240,217,-1,193,232,0
51971,51971,36,906,1113433225500,29.989,1376.406,24.8,8.5,3,29.77,-0.48,3,0,51,0.0,0,137,141,151,150,140,-1,136,123,0
52114,52114,36,907,1113433225600,29.899,1379.3770000000006,24.8,8.5,3,29.74,0.0,3,0,51,0.0,0,203,-1,219,279,-1,-1,210,253,0
52312,52312,36,908,1113433225700,29.809,1382.351,24.8,8.5,3,29.74,0.0,3,0,51,0.0,0,158,-1,166,200,198,-1,174,187,0
52368,52368,36,909,1113433225800,29.719,1385.326,24.8,8.5,3,29.74,0.0,3,0,51,0.0,0,-1,-1,36,41,43,-1,32,15,0
52562,52562,36,910,1113433225900,29.629,1388.3,24.8,8.5,3,29.74,0.02,3,0,51,0.0,0,64,-1,-1,166,200,190,187,143,0
52653,52653,36,911,1113433226000,29.539,1391.274,24.8,8.5,3,29.75,0.0,3,0,51,0.0,0,125,-1,143,156,142,-1,144,117,0
52782,52782,36,912,1113433226100,29.449,1394.249,24.8,8.5,3,29.75,0.0,3,0,51,0.0,0,-1,-1,-1,120,116,112,97,101,0
52912,52912,36,913,1113433226200,29.359,1397.224,24.8,8.5,3,29.75,0.0,3,0,51,0.0,0,219,-1,315,262,-1,-1,210,211,0
53025,53025,36,914,1113433226300,29.269000000000002,1400.1979999999999,24.8,8.5,3,29.74,-0.02,3,0,51,0.0,0,194,-1,204,255,267,240,230,244,0
53215,53215,36,915,1113433226400,29.179000000000002,1403.171,24.8,8.5,3,29.76,0.25,3,0,51,0.0,0,64,-1,70,44,36,-1,-1,11,0
53323,53323,36,916,1113433226500,29.09,1406.1470000000006,24.8,8.5,3,29.79,0.44,3,0,51,0.0,0,151,165,159,161,164,-1,162,126,0
53516,53516,36,917,1113433226600,29.0,1409.14,24.8,8.5,3,29.72,-1.37,3,0,51,0.0,0,205,212,224,232,193,192,188,198,0
53638,53638,36,918,1113433226700,28.909000000000002,1412.132,24.8,8.5,3,29.34,-5.66,3,0,51,0.0,0,66,-1,74,94,103,-1,89,50,0
53671,53671,36,919,1113433226800,28.815,1415.068,24.8,8.5,3,28.56,-10.31,3,0,51,0.0,0,194,-1,204,249,240,-1,230,224,0
53926,53926,36,920,1113433226900,28.72300000000001,1417.878,24.8,8.5,3,27.5,-11.2,3,0,51,0.0,0,232,-1,230,217,203,3342,201,192,0
53990,53990,36,921,1113433227000,28.66,1420.556,24.8,8.5,3,26.52,-8.51,3,0,51,0.0,0,64,-1,-1,191,212,-1,205,166,0
54160,54160,36,922,1113433227100,28.625,1423.1329999999994,24.8,8.5,3,25.92,-3.5,3,0,51,0.0,0,244,249,255,267,242,-1,217,230,0
54309,54309,36,923,1113433227200,28.611,1425.683,24.8,8.5,3,25.71,-0.09,3,0,51,0.0,0,210,253,211,-1,-1,-1,-1,-1,1
54452,54452,36,924,1113433227300,28.603,1428.245,24.8,8.5,3,25.72,0.7,3,0,51,0.0,0,217,-1,242,231,262,-1,279,219,0
54534,54534,36,925,1113433227400,28.59,1430.8239999999994,24.8,8.5,3,25.76,0.14,3,0,51,0.0,0,210,-1,253,-1,-1,-1,-1,-1,1
54645,54645,36,926,1113433227500,28.57800000000001,1433.4029999999998,24.8,8.5,3,25.77,-0.07,3,0,51,0.0,0,217,-1,242,231,315,279,211,203,0
54812,54812,36,927,1113433227600,28.564,1435.9820000000002,24.8,8.5,3,25.74,-0.36,3,0,51,0.0,0,213,-1,201,234,202,-1,186,197,1
54963,54963,36,928,1113433227700,28.552,1438.556,24.8,8.5,3,25.69,-0.64,3,0,51,0.0,0,159,-1,173,175,179,-1,168,150,0
55125,55125,36,929,1113433227800,28.538,1441.12,24.8,8.5,3,25.66,-0.3,3,0,51,0.0,0,-1,-1,-1,113,93,-1,90,92,0
55178,55178,36,930,1113433227900,28.526999999999997,1443.681,24.8,8.5,3,25.66,0.33,3,0,51,0.0,0,144,149,174,159,161,-1,150,151,0
55351,55351,36,931,1113433228000,28.518,1446.246,24.8,8.5,3,25.7,0.65,3,0,51,0.0,0,216,-1,232,217,3342,-1,201,192,0
55453,55453,36,932,1113433228100,28.50800000000001,1448.8210000000001,24.8,8.5,3,25.75,0.33,3,0,51,0.0,0,-1,-1,15,43,45,-1,27,-1,0
55554,55554,36,933,1113433228200,28.499000000000002,1451.4,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,-1,-1,-1,158,163,-1,156,125,0
55766,55766,36,934,1113433228300,28.49,1453.976,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,219,-1,315,262,-1,-1,202,211,0
55872,55872,36,935,1113433228400,28.48,1456.5529999999999,24.8,8.5,3,25.77,0.0,3,0,51,0.0,1,240,-1,267,245,231,-1,315,217,0
55991,55991,36,936,1113433228500,28.471,1459.13,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,219,-1,242,231,-1,262,279,203,0
56143,56143,36,937,1113433228600,28.461,1461.707,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,174,-1,198,176,175,-1,185,165,0
56242,56242,36,938,1113433228700,28.45300000000001,1464.2839999999999,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,-1,-1,70,44,36,-1,-1,-1,0
56406,56406,36,939,1113433228800,28.443,1466.86,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,168,-1,185,189,183,-1,162,140,1
56540,56540,36,940,1113433228900,28.434,1469.4370000000001,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,-1,-1,-1,80,55,-1,44,-1,0
56628,56628,36,941,1113433229000,28.425,1472.014,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,15,-1,13,61,68,-1,53,32,0
56881,56881,36,942,1113433229100,28.416,1474.59,24.8,8.5,3,25.77,0.0,3,0,51,0.0,0,-1,-1,-1,158,163,-1,156,125,0
56928,56928,36,943,1113433229200,28.406,1477.1670000000001,24.8,8.5,3,25.77,0.03,3,0,51,0.0,0,198,-1,216,192,201,-1,175,176,0
57150,57150,36,944,1113433229300,28.397,1479.746,24.8,8.5,3,25.77,-0.1,3,0,51,0.0,0,232,230,240,242,219,211,203,193,0
57188,57188,36,945,1113433229400,28.385,1482.3239999999994,24.8,8.5,3,25.74,-0.46,3,0,51,0.0,0,125,-1,143,156,149,-1,144,3340,0
57383,57383,36,946,1113433229500,28.375,1484.899,24.8,8.5,3,25.67,-0.95,3,0,51,0.0,0,136,-1,146,164,162,-1,3355,115,0
57547,57547,36,947,1113433229600,28.38,1487.4620000000002,24.8,8.5,3,25.56,-1.19,3,0,51,0.0,0,260,-1,277,-1,-1,245,242,240,0
57649,57649,36,948,1113433229700,28.404,1490.011,24.8,8.5,3,25.46,-0.95,3,0,51,0.0,0,244,249,255,267,242,-1,217,230,0
57747,57747,36,949,1113433229800,28.443,1492.549,24.8,8.5,3,25.39,-0.45,3,0,51,0.0,0,50,-1,77,103,162,-1,3355,81,0
57944,57944,36,950,1113433229900,28.484,1495.0829999999999,24.8,8.5,3,25.36,-0.06,3,0,51,0.0,0,-1,-1,15,32,53,-1,-1,-1,0
58036,58036,36,951,1113433230000,28.523000000000003,1497.618,24.8,8.5,3,25.36,0.04,3,0,51,0.0,0,-1,-1,-1,158,163,-1,156,125,0
58202,58202,36,952,1113433230100,28.561999999999998,1500.155,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,142,156,163,174,165,-1,151,144,0
58243,58243,36,953,1113433230200,28.601,1502.691,24.8,8.5,3,25.36,-0.02,3,0,51,0.0,0,182,191,194,224,232,216,198,205,0
58397,58397,36,954,1113433230300,28.64,1505.226,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,53,43,68,162,202,-1,-1,-1,0
58628,58628,36,955,1113433230400,28.678,1507.7620000000006,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,267,-1,-1,-1,-1,-1,237,245,0
58729,58729,36,956,1113433230500,28.717,1510.2979999999998,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,125,-1,143,142,149,-1,144,117,0
58816,58816,36,957,1113433230600,28.755,1512.8339999999994,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,84,-1,107,102,3333,103,89,77,0
59033,59033,36,958,1113433230700,28.794,1515.37,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,175,-1,201,234,222,-1,186,197,1
59158,59158,36,959,1113433230800,28.831999999999997,1517.906,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,142,156,163,174,165,151,141,144,0
59297,59297,36,960,1113433230900,28.871,1520.442,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,50,-1,77,103,162,-1,3355,72,0
59435,59435,36,961,1113433231000,28.91,1522.9779999999994,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,120,-1,125,117,121,-1,108,112,0
59553,59553,36,962,1113433231100,28.948,1525.514,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,156,163,169,174,173,-1,165,149,0
59658,59658,36,963,1113433231200,28.987,1528.05,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,-1,-1,-1,125,116,-1,112,113,0
59804,59804,36,964,1113433231300,29.026,1530.586,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,92,-1,101,87,86,-1,51,60,0
59894,59894,36,965,1113433231400,29.065,1533.118,24.8,8.5,3,25.4,0.65,3,0,51,0.0,0,90,93,97,100,107,74,66,51,0
60105,60105,36,966,1113433231500,29.103,1535.658,24.8,8.5,3,25.49,1.24,3,0,51,0.0,1,213,222,234,-1,-1,-1,-1,-1,1
60188,60188,36,967,1113433231600,29.142,1538.217,24.8,8.5,3,25.56,0.59,3,0,51,0.0,0,206,-1,-1,282,268,-1,267,260,0
60296,60296,36,968,1113433231700,29.178,1540.783,24.8,8.5,3,25.56,-0.6,3,0,51,0.0,0,143,-1,204,194,212,-1,205,182,0
60425,60425,36,969,1113433231800,29.21,1543.342,24.8,8.5,3,25.5,-1.21,3,0,51,0.0,0,217,-1,242,231,262,-1,279,203,0
60584,60584,36,970,1113433231900,29.252,1545.882,24.8,8.5,3,25.41,-0.59,3,0,51,0.0,0,206,-1,-1,277,268,267,240,255,0
60768,60768,36,971,1113433232000,29.275,1548.414,24.8,8.5,3,25.37,0.09,3,0,51,0.0,0,3342,-1,217,211,279,-1,253,201,0
60899,60899,36,972,1113433232100,29.253,1550.9520000000002,24.8,8.5,3,25.38,0.03,3,0,51,0.0,0,125,-1,143,156,149,-1,144,3340,0
61048,61048,36,973,1113433232200,29.215,1553.491,24.8,8.5,3,25.38,-0.05,3,0,51,0.0,0,219,315,231,316,-1,-1,222,279,0
61100,61100,36,974,1113433232300,29.19400000000001,1556.029,24.8,8.5,3,25.37,-0.08,3,0,51,0.0,0,267,268,-1,258,247,-1,237,245,0
61230,61230,36,975,1113433232400,29.217,1558.565,24.8,8.5,3,25.37,-0.06,3,0,51,0.0,0,185,-1,175,189,186,-1,162,179,1
61423,61423,36,976,1113433232500,29.259,1561.101,24.8,8.5,3,25.36,0.0,3,0,51,0.0,1,59,-1,60,86,67,41,13,36,0
61620,61620,36,977,1113433232600,29.291,1563.6370000000006,24.8,8.5,3,25.36,0.0,3,0,51,0.0,1,189,-1,197,-1,202,-1,-1,3355,1
61762,61762,36,978,1113433232700,29.323,1566.1729999999998,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,143,-1,158,163,159,-1,149,142,0
61780,61780,36,979,1113433232800,29.355,1568.7089999999994,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,173,176,188,201,197,-1,189,185,0
61916,61916,36,980,1113433232900,29.386999999999997,1571.245,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,212,224,244,240,230,217,3342,216,0
62079,62079,36,981,1113433233000,29.419,1573.781,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,-1,-1,-1,120,93,90,87,101,0
62250,62250,36,982,1113433233100,29.451,1576.317,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,-1,-1,-1,113,87,79,60,92,0
62438,62438,36,983,1113433233200,29.484,1578.854,24.8,8.5,3,25.36,0.0,3,0,51,0.0,1,232,-1,240,-1,219,211,217,151,0
62532,62532,36,984,1113433233300,29.515,1581.39,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,240,-1,267,245,315,-1,219,217,0
62724,62724,36,985,1113433233400,29.548000000000002,1583.9260000000006,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,-1,-1,-1,143,117,-1,116,120,0
62864,62864,36,986,1113433233500,29.579,1586.4620000000002,24.8,8.5,3,25.36,0.0,3,0,51,0.0,1,15,-1,41,126,3355,-1,43,-1,0
62982,62982,36,987,1113433233600,29.612,1588.9979999999994,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,141,151,165,161,162,-1,146,126,0
63098,63098,36,988,1113433233700,29.643,1591.5339999999999,24.8,8.5,3,25.36,0.0,3,0,51,0.0,1,67,-1,66,50,89,-1,72,61,0
63283,63283,36,989,1113433233800,29.676,1594.07,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,-1,-1,-1,204,224,-1,212,191,0
63339,63339,36,990,1113433233900,29.706999999999997,1596.606,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,185,175,201,197,186,-1,3355,183,1
63479,63479,36,991,1113433234000,29.74,1599.142,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,277,282,-1,-1,-1,258,251,267,0
63592,63592,36,992,1113433234100,29.772,1601.6779999999999,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,15,-1,41,61,68,-1,45,43,0
63780,63780,36,993,1113433234200,29.804000000000002,1604.214,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,198,-1,216,3342,203,-1,201,192,0
63966,63966,36,994,1113433234300,29.836,1606.75,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,211,219,315,262,-1,-1,210,253,0
63994,63994,36,995,1113433234400,29.868000000000002,1609.287,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,51,-1,86,74,77,-1,50,67,0
64155,64155,36,996,1113433234500,29.901,1611.8229999999999,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,251,-1,258,259,296,-1,316,237,0
64354,64354,36,997,1113433234600,29.932,1614.359,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,-1,-1,-1,191,200,-1,190,166,0
64503,64503,36,998,1113433234700,29.965,1616.895,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,198,-1,216,193,201,-1,175,188,0
64652,64652,36,999,1113433234800,29.996,1619.431,24.8,8.5,3,25.36,0.0,3,0,51,0.0,1,212,224,244,240,230,-1,217,216,0
64733,64733,36,1000,1113433234900,30.029,1621.967,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,107,-1,122,123,136,124,115,81,0
64810,64810,36,1001,1113433235000,30.061,1624.503,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,211,219,315,262,-1,-1,210,253,1
64956,64956,36,1002,1113433235100,30.093000000000004,1627.039,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,68,72,81,186,202,-1,-1,-1,0
65147,65147,36,1003,1113433235200,30.125,1629.575,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,206,-1,218,277,267,-1,240,255,0
65351,65351,36,1004,1113433235300,30.156999999999996,1632.111,24.8,8.5,3,25.36,0.0,3,0,51,0.0,0,182,-1,191,205,216,-1,198,190,0
65482,65482,36,1005,1113433235400,30.189,1634.649,24.8,8.5,3,25.34,-0.28,3,0,51,0.0,0,125,-1,143,117,121,-1,108,112,0
65629,65629,36,1006,1113433235500,30.221,1637.183,24.8,8.5,3,25.34,0.0,3,0,51,0.0,0,74,-1,84,94,103,-1,89,50,0
65678,65678,36,1007,1113433235600,30.253,1639.72,24.8,8.5,3,25.34,0.0,3,0,51,0.0,0,68,72,81,202,210,-1,-1,-1,0
65883,65883,36,1008,1113433235700,30.285999999999998,1642.2220000000002,24.8,8.5,3,25.34,0.0,3,0,51,0.0,0,233,-1,-1,-1,289,-1,268,282,0
